Date	Open	High	Low	Close	Adj Close	Volume
1993-06-04	3881.399902	3894.600098	3881.100098	3894.600098	3894.600098	753100
1993-06-07	3889	3894.699951	3883.100098	3892.199951	3892.199951	375200
1993-06-08	3892.699951	3892.699951	3857.800049	3862.699951	3862.699951	540000
1993-06-09	3854.5	3859.899902	3851.899902	3859.699951	3859.699951	294500
1993-06-10	3865.800049	3875.399902	3856.300049	3875.399902	3875.399902	395600
1993-06-11	3879.899902	3882.300049	3863.399902	3866.5	3866.5	475200
1993-06-14	3866	3872.199951	3855.899902	3872.199951	3872.199951	279700
1993-06-15	3874.5	3887.800049	3868.899902	3887.800049	3887.800049	388400
1993-06-16	3882.5	3893.199951	3881.199951	3892.399902	3892.399902	616900
1993-06-17	3895.899902	3903.699951	3892	3903.699951	3903.699951	447600
1993-06-18	3895	3908.300049	3892.899902	3906.899902	3906.899902	667500
1993-06-21	3902.699951	3922.399902	3898	3922.399902	3922.399902	554800
1993-06-22	3924	3935.699951	3923.699951	3935.699951	3935.699951	788300
1993-06-23	3933.899902	3951.600098	3932.300049	3951.600098	3951.600098	731000
1993-06-24	3947.300049	3979.600098	3947.300049	3979.600098	3979.600098	799400
1993-06-25	3984.800049	4002.600098	3984.800049	3991.800049	3991.800049	710100
1993-06-28	3983.399902	3983.399902	3958.5	3965.5	3965.5	533700
1993-06-29	3967.800049	3967.800049	3956.300049	3963.199951	3963.199951	644600
1993-06-30	3957.199951	3966.399902	3947.199951	3966.399902	3966.399902	804600
1993-07-01	3966.399902	3966.399902	3966.399902	3966.399902	3966.399902	0
1993-07-02	3995	3997.699951	3982.899902	3997.699951	3997.699951	629900
1993-07-05	3995.199951	3996.699951	3983.800049	3990.399902	3990.399902	428100
1993-07-06	4002.600098	4003.699951	3982.100098	3984.399902	3984.399902	863400
1993-07-07	3982.100098	3982.100098	3963.800049	3972.699951	3972.699951	642100
1993-07-08	3951.5	3951.5	3912.899902	3920.899902	3920.899902	700700
1993-07-09	3905.600098	3927.399902	3905.600098	3927.399902	3927.399902	603600
1993-07-12	3934.300049	3951.300049	3933.899902	3950.5	3950.5	457400
1993-07-13	3951.600098	3955	3946	3951.699951	3951.699951	590800
1993-07-14	3953.899902	3957.100098	3940.600098	3941.699951	3941.699951	610600
1993-07-15	3941.199951	3944.5	3918.199951	3931.300049	3931.300049	650500
1993-07-16	3915.100098	3915.100098	3897.699951	3901.800049	3901.800049	449200
1993-07-19	3900.5	3900.5	3855.699951	3867.699951	3867.699951	481800
1993-07-20	3862.199951	3876.100098	3859.5	3876.100098	3876.100098	578900
1993-07-21	3867.5	3869.399902	3858.199951	3867.399902	3867.399902	512700
1993-07-22	3852.300049	3856.899902	3831.899902	3838.5	3838.5	509400
1993-07-23	3835.600098	3839.600098	3827.399902	3830.199951	3830.199951	400800
1993-07-26	3839	3872.800049	3839	3869.5	3869.5	378300
1993-07-27	3876.899902	3912.100098	3876.899902	3911.600098	3911.600098	462400
1993-07-28	3921.5	3931.199951	3918.699951	3923.100098	3923.100098	525100
1993-07-29	3930.199951	3959.399902	3930.199951	3957.600098	3957.600098	518000
1993-07-30	3967.199951	3971.5	3955.699951	3967.199951	3967.199951	620300
1993-08-02	3967.199951	3967.199951	3967.199951	3967.199951	3967.199951	0
1993-08-03	3972.399902	3979.100098	3969.300049	3976.5	3976.5	398300
1993-08-04	3976.600098	3989.600098	3972	3988.5	3988.5	436600
1993-08-05	3972.399902	3979.800049	3947	3947.600098	3947.600098	534200
1993-08-06	3956.600098	3960.5	3945.899902	3960	3960	435900
1993-08-09	3974.800049	4002.199951	3974.800049	4002.199951	4002.199951	430500
1993-08-10	4004.399902	4028.600098	4004.399902	4028.399902	4028.399902	631800
1993-08-11	4029.199951	4033.199951	4008.600098	4015.899902	4015.899902	665100
1993-08-12	4025.100098	4025.100098	3999.100098	4009	4009	521600
1993-08-13	4006.300049	4014.600098	4003.800049	4014.600098	4014.600098	474100
1993-08-16	4016.5	4025.5	4015.600098	4020.199951	4020.199951	435900
1993-08-17	4024.600098	4032.5	4020.199951	4032.5	4032.5	509600
1993-08-18	4046.399902	4069.5	4046.399902	4069.300049	4069.300049	748600
1993-08-19	4071.399902	4071.699951	4065.600098	4069.600098	4069.600098	526500
1993-08-20	4071.100098	4077.199951	4059.199951	4077.199951	4077.199951	524500
1993-08-23	4069.100098	4091.800049	4069.100098	4091.800049	4091.800049	379700
1993-08-24	4098.700195	4118.100098	4098.700195	4112.200195	4112.200195	623200
1993-08-25	4112.799805	4124.600098	4112.799805	4122.899902	4122.899902	623200
1993-08-26	4110.700195	4115.600098	4099.700195	4115.600098	4115.600098	576200
1993-08-27	4123.5	4133.399902	4121.5	4133.399902	4133.399902	558500
1993-08-30	4132.399902	4142.600098	4132.399902	4138.799805	4138.799805	455900
1993-08-31	4140.299805	4144.399902	4134.299805	4137.600098	4137.600098	606400
1993-09-01	4124	4144	4124	4143.700195	4143.700195	512200
1993-09-02	4137.899902	4137.899902	4125	4137.100098	4137.100098	603200
1993-09-03	4126.200195	4128.200195	4116.899902	4125.600098	4125.600098	499000
1993-09-07	4089.300049	4089.300049	4023.699951	4023.699951	4023.699951	716500
1993-09-08	4004.899902	4004.899902	3929.300049	3952.899902	3952.899902	676500
1993-09-09	3970.800049	4009.300049	3970.800049	4009.300049	4009.300049	619900
1993-09-10	4000.800049	4002.300049	3993.800049	4001.699951	4001.699951	557800
1993-09-13	3991.399902	3991.399902	3969.800049	3971.800049	3971.800049	643900
1993-09-14	3977.100098	3978.100098	3962.5	3972.100098	3972.100098	685400
1993-09-15	3957.899902	3968.199951	3952.300049	3967.899902	3967.899902	744600
1993-09-16	3989.899902	3990.800049	3982.199951	3988.100098	3988.100098	866300
1993-09-17	3986.600098	3986.600098	3974.699951	3978.300049	3978.300049	649800
1993-09-20	3986.899902	3986.899902	3952.800049	3952.800049	3952.800049	524000
1993-09-21	3947.800049	3947.800049	3918.100098	3937.300049	3937.300049	691600
1993-09-22	3935.699951	3954.899902	3927.199951	3954.899902	3954.899902	612400
1993-09-23	3957.300049	3970.899902	3955.300049	3970.899902	3970.899902	572000
1993-09-24	3973.800049	3982.399902	3968.600098	3982.399902	3982.399902	516800
1993-09-27	3984.300049	3986.800049	3978.800049	3983.800049	3983.800049	520700
1993-09-28	3980.800049	3983.399902	3975.800049	3978.800049	3978.800049	531500
1993-09-29	3973.600098	3983.199951	3967.199951	3983.199951	3983.199951	552900
1993-09-30	3984.699951	3997.100098	3982.600098	3990.600098	3990.600098	554100
1993-10-01	3985	3988.800049	3969.600098	3988.199951	3988.199951	416100
1993-10-04	3985	4002	3983.199951	4002	4002	385000
1993-10-05	4016.199951	4023.5	4011	4014.100098	4014.100098	686000
1993-10-06	4035.699951	4055.5	4030.600098	4055.5	4055.5	555200
1993-10-07	4070.800049	4070.800049	4058.899902	4060.800049	4060.800049	625000
1993-10-08	4073.699951	4074	4057.100098	4067.300049	4067.300049	487800
1993-10-11	4067.300049	4067.300049	4067.300049	4067.300049	4067.300049	0
1993-10-12	4081.199951	4107.399902	4078.199951	4107.299805	4107.299805	601500
1993-10-13	4115.399902	4115.399902	4105.299805	4111.799805	4111.799805	613300
1993-10-14	4123.299805	4145.299805	4123.299805	4145	4145	611400
1993-10-15	4165.5	4183.799805	4165.5	4182.600098	4182.600098	606700
1993-10-18	4184.700195	4194	4180.5	4188.700195	4188.700195	549100
1993-10-19	4176.399902	4184.100098	4169.299805	4174.700195	4174.700195	515900
1993-10-20	4186.399902	4186.399902	4174.100098	4182.200195	4182.200195	677200
1993-10-21	4176	4176	4163.100098	4163.200195	4163.200195	647300
1993-10-22	4155.200195	4168.299805	4152.5	4153.799805	4153.799805	555400
1993-10-25	4155.700195	4156.799805	4143.399902	4155.299805	4155.299805	429300
1993-10-26	4151.700195	4187.799805	4151.700195	4187.200195	4187.200195	513900
1993-10-27	4194.299805	4203.100098	4191.200195	4197.5	4197.5	615800
1993-10-28	4208.700195	4238	4208.700195	4235.200195	4235.200195	704300
1993-10-29	4247	4255.600098	4233	4255.5	4255.5	615200
1993-11-01	4228.299805	4248.299805	4228.299805	4248	4248	576300
1993-11-02	4255.100098	4255.100098	4230.299805	4250.299805	4250.299805	828600
1993-11-03	4250.399902	4264.399902	4241.700195	4244.700195	4244.700195	845100
1993-11-04	4245.299805	4251.100098	4212.799805	4213.700195	4213.700195	824500
1993-11-05	4189.299805	4202	4160.200195	4202	4202	738400
1993-11-08	4203.600098	4216.799805	4192.5	4216.5	4216.5	686900
1993-11-09	4242.5	4254.399902	4238.600098	4251.399902	4251.399902	1051700
1993-11-10	4251.100098	4269.5	4245.5	4269.5	4269.5	993600
1993-11-11	4292.200195	4293.299805	4280.899902	4291.299805	4291.299805	795500
1993-11-12	4296.5	4303.299805	4289	4302.799805	4302.799805	945500
1993-11-15	4302.100098	4302.100098	4277.299805	4281.799805	4281.799805	768100
1993-11-16	4276.799805	4283.700195	4256.700195	4257.200195	4257.200195	832400
1993-11-17	4243.299805	4243.299805	4221.700195	4236.5	4236.5	694900
1993-11-18	4239.200195	4248.399902	4234	4234.700195	4234.700195	682900
1993-11-19	4238.299805	4245.200195	4234.700195	4238.200195	4238.200195	702300
1993-11-22	4226.799805	4226.799805	4199.5	4200.200195	4200.200195	763000
1993-11-23	4202.299805	4216.100098	4188.799805	4215.299805	4215.299805	617100
1993-11-24	4225.700195	4230.600098	4221.200195	4223.299805	4223.299805	556100
1993-11-25	4215.299805	4229.200195	4213.5	4229.100098	4229.100098	466500
1993-11-26	4233.600098	4233.600098	4210.600098	4220.600098	4220.600098	429800
1993-11-29	4196.100098	4196.100098	4170.299805	4170.299805	4170.299805	534900
1993-11-30	4174.600098	4180.200195	4168.100098	4180.200195	4180.200195	575900
1993-12-01	4195.700195	4220.5	4195.700195	4220.399902	4220.399902	756600
1993-12-02	4231	4232	4218.299805	4226.299805	4226.299805	611100
1993-12-03	4234	4239.399902	4230.299805	4239.399902	4239.399902	667900
1993-12-06	4242.5	4248.200195	4236	4236	4236	565600
1993-12-07	4250.899902	4266	4250.899902	4265.5	4265.5	751500
1993-12-08	4283.799805	4307.700195	4283.799805	4307.700195	4307.700195	791200
1993-12-09	4307.700195	4307.700195	4288.100098	4290.600098	4290.600098	587000
1993-12-10	4292.700195	4292.700195	4274.799805	4280.299805	4280.299805	608200
1993-12-13	4286.799805	4293.5	4281.100098	4293.399902	4293.399902	667500
1993-12-14	4289.100098	4289.100098	4243.5	4244.399902	4244.399902	756300
1993-12-15	4236.799805	4236.799805	4223.899902	4225.600098	4225.600098	833200
1993-12-16	4234.5	4234.5	4216.200195	4216.200195	4216.200195	593100
1993-12-17	4218.700195	4229.399902	4214.899902	4223.600098	4223.600098	594700
1993-12-20	4227.600098	4230.399902	4217.299805	4223.600098	4223.600098	592700
1993-12-21	4220.200195	4221.799805	4205.5	4214.700195	4214.700195	672700
1993-12-22	4215.799805	4227.299805	4213.200195	4226.899902	4226.899902	761700
1993-12-23	4233.899902	4246.5	4232.399902	4246.399902	4246.399902	599100
1993-12-27	4246.399902	4246.399902	4246.399902	4246.399902	4246.399902	0
1993-12-28	4262.200195	4289.200195	4260.399902	4288.899902	4288.899902	354900
1993-12-29	4286.5	4315.399902	4286.5	4309.899902	4309.899902	354700
1993-12-30	4322	4330	4318.100098	4329.899902	4329.899902	394000
1993-12-31	4327.200195	4329.299805	4320.899902	4321.399902	4321.399902	289000
1994-01-03	4321.399902	4321.399902	4321.399902	4321.399902	4321.399902	0
1994-01-04	4348	4368.5	4344.600098	4368.5	4368.5	630500
1994-01-05	4375.5	4401.100098	4375.299805	4401.100098	4401.100098	981800
1994-01-06	4398.700195	4425.399902	4398.700195	4425.399902	4425.399902	887800
1994-01-07	4433.299805	4433.299805	4414.600098	4420.700195	4420.700195	833700
1994-01-10	4412.899902	4453.200195	4408.899902	4453.200195	4453.200195	724300
1994-01-11	4451.100098	4456.299805	4446.299805	4447.399902	4447.399902	818100
1994-01-12	4444.200195	4454.700195	4428.5	4454.700195	4454.700195	995100
1994-01-13	4455.399902	4479.899902	4448.799805	4479.899902	4479.899902	847500
1994-01-14	4492.200195	4494.299805	4482.5	4489.100098	4489.100098	868700
1994-01-17	4504.200195	4544.799805	4504.200195	4544.200195	4544.200195	717200
1994-01-18	4550.200195	4561.899902	4547.299805	4561.899902	4561.899902	734900
1994-01-19	4553.399902	4574.299805	4553.399902	4562.899902	4562.899902	962200
1994-01-20	4559.299805	4572.399902	4541.600098	4542.399902	4542.399902	877100
1994-01-21	4535.5	4536.299805	4485.200195	4501.899902	4501.899902	847300
1994-01-24	4469.700195	4476.299805	4456	4465.799805	4465.799805	724500
1994-01-25	4470.100098	4470.700195	4454.399902	4456.200195	4456.200195	663900
1994-01-26	4453.899902	4469.200195	4453.899902	4460.299805	4460.299805	711800
1994-01-27	4466.700195	4481.200195	4459.700195	4467.399902	4467.399902	871700
1994-01-28	4484.399902	4492.200195	4482.100098	4492.200195	4492.200195	998300
1994-01-31	4526.399902	4558.799805	4525.399902	4554.899902	4554.899902	796200
1994-02-01	4574.799805	4591.600098	4570.799805	4591.299805	4591.299805	960900
1994-02-02	4599.600098	4601.100098	4571.100098	4573.399902	4573.399902	960300
1994-02-03	4563.899902	4563.899902	4546.600098	4560.299805	4560.299805	559800
1994-02-04	4562.5	4571.899902	4447.200195	4447.200195	4447.200195	968600
1994-02-07	4406.399902	4469.5	4406.399902	4448.700195	4448.700195	756300
1994-02-08	4469.799805	4469.799805	4437.100098	4452.200195	4452.200195	708400
1994-02-09	4443.299805	4464.200195	4440.700195	4463.200195	4463.200195	813500
1994-02-10	4466.200195	4473.700195	4441.399902	4442	4442	911800
1994-02-11	4427.100098	4433.899902	4390.700195	4405.600098	4405.600098	670800
1994-02-14	4416.899902	4423.200195	4391.200195	4395.200195	4395.200195	648700
1994-02-15	4395.899902	4420.899902	4395.899902	4414.399902	4414.399902	763700
1994-02-16	4425.299805	4428.600098	4415.200195	4424.100098	4424.100098	673700
1994-02-17	4441.899902	4441.899902	4399.799805	4407.299805	4407.299805	833900
1994-02-18	4403.899902	4403.899902	4368.399902	4378.399902	4378.399902	592000
1994-02-21	4370.899902	4370.899902	4330.899902	4349	4349	436300
1994-02-22	4346.600098	4371.100098	4340.600098	4371.100098	4371.100098	703400
1994-02-23	4376.200195	4384.899902	4362.899902	4368.399902	4368.399902	825300
1994-02-24	4348.600098	4349	4327	4329.100098	4329.100098	681900
1994-02-25	4347.5	4364.200195	4337.600098	4364.200195	4364.200195	591100
1994-02-28	4390.100098	4424.200195	4390.100098	4423.799805	4423.799805	533400
1994-03-01	4408.799805	4408.799805	4379	4390.399902	4390.399902	673500
1994-03-02	4335.100098	4366.200195	4333.5	4362.200195	4362.200195	638400
1994-03-03	4366.799805	4371.299805	4358.799805	4370.299805	4370.299805	495200
1994-03-04	4376.799805	4398.600098	4364.299805	4398.600098	4398.600098	613100
1994-03-07	4420.399902	4436.700195	4417.600098	4436.700195	4436.700195	695900
1994-03-08	4431.899902	4431.899902	4413	4431.200195	4431.200195	675600
1994-03-09	4421.399902	4444.799805	4418.5	4444.5	4444.5	872500
1994-03-10	4454.5	4454.5	4435.600098	4443.200195	4443.200195	627800
1994-03-11	4446.399902	4452.200195	4437.100098	4446.899902	4446.899902	537100
1994-03-14	4461.5	4476.899902	4461.5	4470.399902	4470.399902	757100
1994-03-15	4486.899902	4500.600098	4486.200195	4500.600098	4500.600098	858100
1994-03-16	4505.200195	4525.700195	4504	4525.600098	4525.600098	869500
1994-03-17	4520.600098	4543.299805	4519.200195	4543.299805	4543.299805	781400
1994-03-18	4544.200195	4566.600098	4544.200195	4566.600098	4566.600098	807200
1994-03-21	4553.100098	4553.100098	4522.100098	4523.5	4523.5	626800
1994-03-22	4530.299805	4551.899902	4519	4551.899902	4551.899902	674200
1994-03-23	4551.200195	4609.899902	4551.200195	4609.899902	4609.899902	922300
1994-03-24	4595.399902	4599.200195	4555.100098	4569.700195	4569.700195	872500
1994-03-25	4558.5	4558.5	4527.899902	4528.299805	4528.299805	741300
1994-03-28	4517.299805	4517.299805	4472.399902	4488	4488	723300
1994-03-29	4469.600098	4469.600098	4389.299805	4393.600098	4393.600098	737300
1994-03-30	4367.5	4367.5	4313.899902	4313.899902	4313.899902	962000
1994-03-31	4332.5	4332.5	4276.700195	4329.600098	4329.600098	808400
1994-04-04	4250.700195	4258.200195	4218.200195	4230.100098	4230.100098	421200
1994-04-05	4282	4282	4269	4273.299805	4273.299805	625500
1994-04-06	4294.5	4313.5	4281.700195	4313.299805	4313.299805	696900
1994-04-07	4312	4339.100098	4299.5	4339.100098	4339.100098	623000
1994-04-08	4334.799805	4352.799805	4316.899902	4327.399902	4327.399902	550600
1994-04-11	4330.299805	4330.299805	4303	4303	4303	465000
1994-04-12	4309.299805	4311.899902	4290	4295.399902	4295.399902	557600
1994-04-13	4300.899902	4303	4248.799805	4248.799805	4248.799805	642000
1994-04-14	4232.899902	4259.799805	4232.899902	4254.899902	4254.899902	632900
1994-04-15	4258.399902	4258.399902	4235.100098	4240	4240	640700
1994-04-18	4241.399902	4243.200195	4167.399902	4168.100098	4168.100098	551100
1994-04-19	4159.899902	4159.899902	4092.600098	4115.100098	4115.100098	752800
1994-04-20	4132.5	4132.5	4103	4105.899902	4105.899902	609000
1994-04-21	4135.100098	4167.299805	4129.399902	4167.200195	4167.200195	702200
1994-04-22	4162.100098	4175.100098	4160.399902	4167.200195	4167.200195	526600
1994-04-25	4188.399902	4236.700195	4187.899902	4236.700195	4236.700195	525900
1994-04-26	4256.200195	4264.899902	4247	4263.799805	4263.799805	651700
1994-04-27	4269.700195	4288.399902	4269.700195	4287.700195	4287.700195	423500
1994-04-28	4283.5	4287.899902	4261.899902	4270.799805	4270.799805	486900
1994-04-29	4265	4278	4265	4267.100098	4267.100098	550800
1994-05-02	4275.600098	4292.899902	4260.200195	4282.299805	4282.299805	109400
1994-05-03	4290.200195	4290.200195	4274.700195	4283.600098	4283.600098	586600
1994-05-04	4272.600098	4273.899902	4255.700195	4269.200195	4269.200195	750100
1994-05-05	4269.299805	4269.299805	4257.5	4259.799805	4259.799805	713700
1994-05-06	4231.700195	4254.100098	4227.700195	4254.100098	4254.100098	975700
1994-05-09	4228.5	4228.5	4174.700195	4179.100098	4179.100098	488600
1994-05-10	4200.899902	4200.899902	4182.700195	4189.899902	4189.899902	488500
1994-05-11	4199.299805	4202.399902	4167.299805	4168.200195	4168.200195	726700
1994-05-12	4178.899902	4178.899902	4157.700195	4162.5	4162.5	529300
1994-05-13	4175.600098	4176.799805	4159.799805	4175.399902	4175.399902	570400
1994-05-16	4173.799805	4209.100098	4173.799805	4208.299805	4208.299805	501300
1994-05-17	4219.600098	4269.200195	4215.899902	4269.200195	4269.200195	664200
1994-05-18	4269.899902	4284.299805	4258.600098	4278	4278	665400
1994-05-19	4272.700195	4285.899902	4262.799805	4285.700195	4285.700195	603400
1994-05-20	4286.700195	4298.399902	4280.899902	4298.399902	4298.399902	596400
1994-05-23	4298.399902	4298.399902	4298.399902	4298.399902	4298.399902	0
1994-05-24	4292	4299.600098	4281.899902	4287	4287	451700
1994-05-25	4275.700195	4291.399902	4262	4291.399902	4291.399902	482900
1994-05-26	4286.5	4332.5	4286.5	4330.700195	4330.700195	594200
1994-05-27	4319.899902	4333.399902	4318.200195	4328.899902	4328.899902	609300
1994-05-30	4321.899902	4321.899902	4314.299805	4320.600098	4320.600098	261400
1994-05-31	4320.399902	4327.799805	4320.399902	4326.799805	4326.799805	481000
1994-06-01	4314.799805	4314.799805	4282	4289.700195	4289.700195	562500
1994-06-02	4301.899902	4302	4274.700195	4280.600098	4280.600098	541600
1994-06-03	4277.399902	4281	4263.200195	4281	4281	474200
1994-06-06	4288.899902	4288.899902	4264.600098	4269	4269	451900
1994-06-07	4260.399902	4268.600098	4232.399902	4252.100098	4252.100098	919500
1994-06-08	4251.600098	4251.600098	4195.399902	4201.299805	4201.299805	551800
1994-06-09	4197.700195	4198.600098	4176.200195	4196.799805	4196.799805	434600
1994-06-10	4190.600098	4210.5	4189.899902	4210.5	4210.5	455200
1994-06-13	4206.200195	4208.899902	4198.600098	4206.799805	4206.799805	480200
1994-06-14	4213.299805	4213.299805	4189.299805	4198.600098	4198.600098	562100
1994-06-15	4180.700195	4180.700195	4158	4166.299805	4166.299805	550600
1994-06-16	4157.200195	4163.5	4148.5	4163.5	4163.5	640000
1994-06-17	4161.399902	4164.5	4149.899902	4156.799805	4156.799805	608500
1994-06-20	4118.200195	4118.200195	4088	4088.5	4088.5	160000
1994-06-21	4078.399902	4078.399902	4001.600098	4047.600098	4047.600098	652700
1994-06-22	4054.5	4054.5	4030.399902	4052.199951	4052.199951	541500
1994-06-23	4053.600098	4064.5	4034.5	4034.5	4034.5	541700
1994-06-24	4014.600098	4014.600098	3957.899902	3959.899902	3959.899902	488700
1994-06-27	3935.699951	4003.600098	3935.699951	4003.600098	4003.600098	464900
1994-06-28	3998	4003.800049	3967.100098	3996.800049	3996.800049	529200
1994-06-29	4019.699951	4028.199951	4007.300049	4028.199951	4028.199951	580500
1994-06-30	4045.100098	4046.199951	4025.300049	4025.300049	4025.300049	595100
1994-07-01	4025.300049	4025.300049	4025.300049	4025.300049	4025.300049	0
1994-07-04	4025.300049	4053.600098	4025.300049	4053.600098	4053.600098	199600
1994-07-05	4049.300049	4060.899902	4046	4053.600098	4053.600098	450700
1994-07-06	4054	4054	4034.699951	4043.399902	4043.399902	428600
1994-07-07	4053	4079.899902	4052.899902	4079.899902	4079.899902	589100
1994-07-08	4067.300049	4098.899902	4067.300049	4098.899902	4098.899902	458400
1994-07-11	4111.100098	4111.100098	4087.399902	4103.899902	4103.899902	427700
1994-07-12	4116.399902	4131.899902	4111	4131.700195	4131.700195	440200
1994-07-13	4134.600098	4142.100098	4131.899902	4140.600098	4140.600098	562300
1994-07-14	4157.5	4195.700195	4152.5	4195.700195	4195.700195	631000
1994-07-15	4199.5	4199.5	4183.600098	4193.399902	4193.399902	534800
1994-07-18	4198.299805	4200.700195	4189	4199.799805	4199.799805	339200
1994-07-19	4194.799805	4204	4190.600098	4200.100098	4200.100098	520800
1994-07-20	4204	4204	4169.600098	4181.700195	4181.700195	563200
1994-07-21	4178.399902	4178.399902	4162.200195	4172.600098	4172.600098	413800
1994-07-22	4178.399902	4178.399902	4168	4176.200195	4176.200195	561500
1994-07-25	4169.399902	4169.5	4159	4168.399902	4168.399902	422200
1994-07-26	4169.700195	4169.700195	4144.700195	4149.899902	4149.899902	571500
1994-07-27	4141.5	4141.5	4117.299805	4134	4134	574100
1994-07-28	4140.700195	4150.200195	4138.299805	4149.799805	4149.799805	597300
1994-07-29	4164.899902	4179.799805	4159.600098	4179	4179	553700
1994-08-01	4179	4179	4179	4179	4179	0
1994-08-02	4182.200195	4194.299805	4180.299805	4194.299805	4194.299805	489600
1994-08-03	4189.799805	4207.200195	4189.799805	4206.100098	4206.100098	561200
1994-08-04	4207.899902	4211.5	4199.799805	4202.100098	4202.100098	537200
1994-08-05	4173.100098	4175.200195	4160.100098	4168.5	4168.5	541300
1994-08-08	4174.600098	4177.5	4167	4175.399902	4175.399902	533300
1994-08-09	4173.299805	4188.100098	4171.5	4186.799805	4186.799805	626600
1994-08-10	4194.100098	4207.799805	4193.700195	4205.100098	4205.100098	622900
1994-08-11	4199.600098	4201.600098	4163.799805	4174.700195	4174.700195	601200
1994-08-12	4174.299805	4176	4164	4175.100098	4175.100098	470200
1994-08-15	4170.899902	4171.700195	4160.399902	4169.700195	4169.700195	329300
1994-08-16	4168.299805	4202.799805	4163.700195	4202.799805	4202.799805	609100
1994-08-17	4208.600098	4209.5	4196.700195	4205.299805	4205.299805	528300
1994-08-18	4197.200195	4201.799805	4178.799805	4184.399902	4184.399902	571200
1994-08-19	4185.799805	4187.899902	4176.600098	4187.100098	4187.100098	474400
1994-08-22	4185.899902	4186.600098	4175.600098	4186.399902	4186.399902	462600
1994-08-23	4191.600098	4216.399902	4188.799805	4211.700195	4211.700195	737200
1994-08-24	4218.899902	4263.899902	4218.899902	4263.700195	4263.700195	739500
1994-08-25	4252.299805	4268.5	4249.299805	4257	4257	617600
1994-08-26	4271.299805	4308.899902	4271.299805	4304.399902	4304.399902	593900
1994-08-29	4304.200195	4332.399902	4303.600098	4332.399902	4332.399902	572700
1994-08-30	4325.100098	4335.200195	4318.5	4333.700195	4333.700195	897200
1994-08-31	4331.700195	4350.200195	4325.5	4349.5	4349.5	691600
1994-09-01	4335.399902	4344.799805	4328.299805	4344.299805	4344.299805	783800
1994-09-02	4361	4361	4342.100098	4344.200195	4344.200195	628100
1994-09-06	4335.799805	4347.200195	4322.799805	4347.200195	4347.200195	538700
1994-09-07	4349.399902	4349.399902	4327.399902	4339.100098	4339.100098	592600
1994-09-08	4343.799805	4356.799805	4343.799805	4354.399902	4354.399902	675200
1994-09-09	4323.5	4335.200195	4313.200195	4329.100098	4329.100098	666200
1994-09-12	4321.600098	4329.899902	4313.5	4329.899902	4329.899902	721800
1994-09-13	4338	4344.200195	4329.799805	4344.200195	4344.200195	572300
1994-09-14	4346.100098	4346.399902	4336.299805	4345	4345	565700
1994-09-15	4355.5	4385.5	4355.5	4385.5	4385.5	660200
1994-09-16	4376	4404.399902	4374.100098	4403.899902	4403.899902	710100
1994-09-19	4417.899902	4436	4417.899902	4436	4436	608400
1994-09-20	4424	4424	4376.600098	4376.899902	4376.899902	658900
1994-09-21	4371.600098	4372	4333.799805	4358.600098	4358.600098	622200
1994-09-22	4360.799805	4362.799805	4348.399902	4362.700195	4362.700195	571100
1994-09-23	4372.899902	4372.899902	4353.100098	4367.5	4367.5	742400
1994-09-26	4354.799805	4354.799805	4331.299805	4341.399902	4341.399902	412200
1994-09-27	4351.600098	4360.899902	4341.799805	4360.799805	4360.799805	578200
1994-09-28	4365.600098	4372.5	4362.799805	4372.5	4372.5	610400
1994-09-29	4369.5	4370.799805	4347.899902	4362.100098	4362.100098	570900
1994-09-30	4357.5	4360.600098	4352.899902	4354.200195	4354.200195	512400
1994-10-03	4352.600098	4352.600098	4338	4344.700195	4344.700195	435600
1994-10-04	4342.200195	4343.299805	4274	4274.299805	4274.299805	589300
1994-10-05	4242.700195	4253.399902	4220.200195	4253.399902	4253.399902	671400
1994-10-06	4259.299805	4286.399902	4252.5	4276.299805	4276.299805	602900
1994-10-07	4276.200195	4292.700195	4263.799805	4290.799805	4290.799805	496300
1994-10-10	4290.799805	4290.799805	4290.799805	4290.799805	4290.799805	0
1994-10-11	4314.200195	4320.200195	4301.600098	4315.399902	4315.399902	533500
1994-10-12	4320.5	4362.100098	4320.5	4355	4355	654000
1994-10-13	4379.200195	4379.200195	4340.600098	4343.399902	4343.399902	712300
1994-10-14	4340	4340.200195	4325.5	4332.399902	4332.399902	477500
1994-10-17	4327.200195	4333.899902	4326.100098	4327	4327	451900
1994-10-18	4321.5	4321.5	4302.799805	4316	4316	489600
1994-10-19	4303.600098	4320.799805	4298.899902	4320.799805	4320.799805	555600
1994-10-20	4325.299805	4325.299805	4308.799805	4319.799805	4319.799805	645000
1994-10-21	4305.5	4310.600098	4285.100098	4285.100098	4285.100098	406300
1994-10-24	4285.799805	4289.899902	4265.299805	4266	4266	391400
1994-10-25	4237.5	4253.299805	4237.5	4242.799805	4242.799805	462900
1994-10-26	4257.200195	4260.100098	4241.399902	4260	4260	558400
1994-10-27	4276.399902	4276.399902	4259	4265.5	4265.5	794700
1994-10-28	4264.5	4289.600098	4264.5	4288.600098	4288.600098	548200
1994-10-31	4282.899902	4294	4278.200195	4291.700195	4291.700195	556600
1994-11-01	4278.200195	4281.100098	4261.5	4264.5	4264.5	582700
1994-11-02	4250.899902	4255	4229	4229	4229	600000
