5/12/2010	116.53	25.52	24.17
5/13/2010	123.17	26.68	25.31
5/14/2010	128.34	31.24	29.49
5/17/2010	120.97	30.84	27.86
5/18/2010	135.82	33.55	31.51
5/19/2010	128.44	35.32	32.42
5/20/2010	145.12	45.79	43.63
5/21/2010	130.67	40.10	37.65
5/24/2010	123.87	38.32	35.19
5/25/2010	119.36	34.61	32.83
5/26/2010	115.68	35.02	34.21
5/27/2010	107.64	29.68	28.40
5/28/2010	110.13	32.07	30.83
6/1/2010	109.92	35.54	34.86
6/2/2010	98.02	30.17	28.56
6/3/2010	95.61	29.46	28.78
6/4/2010	103.31	35.48	34.38
6/7/2010	102.76	36.57	35.40
6/8/2010	101.79	33.70	32.01
6/9/2010	111.77	33.73	33.32
6/10/2010	108.61	30.57	29.68
6/11/2010	103.69	28.79	27.90
6/14/2010	99.92	28.58	27.98
6/15/2010	99	25.87	25.08
6/16/2010	93.67	25.92	25.37
6/17/2010	89.65	25.05	24.44
6/18/2010	92.36	23.95	22.53
6/21/2010	96.01	24.88	23.43
6/22/2010	101.65	27.05	25.61
6/23/2010	98.93	26.91	26.23
6/24/2010	103.69	29.74	29.20
6/25/2010	97.51	28.53	28.20
6/28/2010	99.01	29.00	27.06
6/29/2010	104	34.13	33.11
6/30/2010	105.16	34.54	33.57
7/1/2010	100.69	32.86	32.92
7/2/2010	97.19	30.12	29.70
7/6/2010	97.58	29.65	29.14
7/7/2010	92.14	26.84	26.33
7/8/2010	89.85	25.71	24.76
7/9/2010	88.58	24.98	23.54
7/12/2010	91.75	24.43	24.87
7/13/2010	90.8	24.56	23.85
7/14/2010	96.13	24.89	24.89
7/15/2010	97.75	25.14	24.84
7/16/2010	101.57	26.25	26.49
7/19/2010	102.58	25.97	25.15
7/20/2010	98.89	23.93	23.58
7/21/2010	97.02	25.64	25.45
7/22/2010	93.2	24.63	24.27
7/23/2010	89.9	23.47	23.33
7/26/2010	88.55	22.73	21.91
7/27/2010	90.14	23.19	21.62
7/28/2010	90.71	24.25	22.83
7/29/2010	90.62	24.13	22.85
7/30/2010	89.55	23.50	23.03
8/2/2010	85.02	22.01	20.08
8/3/2010	85.04	22.63	21.15
8/4/2010	85.05	22.21	20.86
8/5/2010	86.52	22.10	21.35
8/6/2010	87.44	21.74	20.62
8/9/2010	87.86	22.14	20.34
8/10/2010	90.35	22.37	20.91
8/11/2010	102.65	25.39	25.16
8/12/2010	99.75	25.73	25.73
8/13/2010	99.54	26.24	26.68
8/16/2010	98.73	26.10	25.12
8/17/2010	93.25	24.33	23.83
8/18/2010	91.3	24.59	24.30
8/19/2010	91.96	26.44	26.10
8/20/2010	89.34	25.49	25.45
8/23/2010	87.66	25.66	24.87
8/24/2010	85.7	27.46	27.09
8/25/2010	82.64	26.70	26.84
8/26/2010	82.95	27.37	27.38
8/27/2010	79	24.45	24.91
8/30/2010	82.52	27.21	26.08
8/31/2010	81.49	26.05	26.58
9/1/2010	78.28	23.89	23.52
9/2/2010	79.05	23.19	22.87
9/3/2010	76.64	21.31	20.24
9/7/2010	78.98	23.80	22.63
9/8/2010	89.88	23.25	22.16
9/9/2010	87.97	22.81	21.53
9/10/2010	87.6	21.99	20.89
9/13/2010	87.33	21.21	20.47
9/14/2010	87.95	21.56	20.81
9/15/2010	88.4	22.10	21.42
9/16/2010	87.63	21.72	20.96
9/17/2010	85.45	22.01	20.70
9/20/2010	81.5	21.50	19.47
9/21/2010	80.97	22.35	20.65
9/22/2010	81.86	22.51	21.01
9/23/2010	83.02	23.87	22.75
9/24/2010	80	21.71	20.39
9/27/2010	82.62	22.54	20.60
9/28/2010	83.62	22.60	20.68
9/29/2010	83.35	23.25	21.62
9/30/2010	86.49	23.70	22.40
10/1/2010	84.08	22.50	21.05
10/4/2010	86.22	23.53	21.64
10/5/2010	82.62	21.76	19.83
10/6/2010	81.05	21.49	19.98
10/7/2010	80.7	21.56	20.60
10/8/2010	81.41	20.71	19.74
10/11/2010	84.75	18.96	19.68
10/12/2010	84.77	18.93	19.13
10/13/2010	88.72	19.07	19.33
10/14/2010	87.14	19.88	20.25
10/15/2010	89.82	19.03	19.43
10/18/2010	91.75	19.09	18.28
10/19/2010	91.53	20.63	20.15
10/20/2010	85.48	19.79	19.24
10/21/2010	83.59	19.27	19.02
10/22/2010	81.97	18.78	18.53
10/25/2010	82.02	19.85	19.50
10/26/2010	82.79	20.22	19.64
10/27/2010	80.42	20.71	20.17
10/28/2010	78.47	20.88	20.56
10/29/2010	77.46	21.20	21.33
11/1/2010	79.72	21.83	21.21
11/2/2010	80.18	21.57	21.51
11/3/2010	76.57	19.56	18.86
11/4/2010	70.78	18.52	18.33
11/5/2010	74.02	18.26	17.76
11/8/2010	73.67	18.29	16.90
11/9/2010	76.49	19.08	18.06
11/10/2010	83.07	18.47	17.57
11/11/2010		18.64	17.68
11/12/2010	88.18	20.61	20.35
11/15/2010	88.13	20.20	19.42
11/16/2010	93.65	22.58	21.85
11/17/2010	89.25	21.76	21.35
11/18/2010	83.92	18.75	18.49
11/19/2010	84.73	18.04	17.44
11/22/2010	78.39	18.37	17.15
11/23/2010	87.44	20.63	19.54
11/24/2010	81.55	19.56	18.27
11/26/2010	90.55	22.22	21.79
11/29/2010	89.01	21.53	20.55
11/30/2010	95.73	23.54	23.22
12/1/2010	92.03	21.36	20.35
12/2/2010	87.74	19.39	18.91
12/3/2010	84.28	18.01	17.19
12/6/2010	82.6	18.02	16.75
12/7/2010	82.66	17.99	17.10
12/8/2010	81.8	17.74	16.59
12/9/2010	79.8	17.25	16.16
12/10/2010	79.36	17.61	16.52
12/13/2010	81.67	17.55	16.94
12/14/2010	81.67	17.61	16.88
12/15/2010	83.42	17.94	17.31
12/16/2010	81.32	17.39	17.26
12/17/2010	86.62	16.11	15.52
12/20/2010	84.09	16.41	14.82
12/21/2010	84.38	16.49	15.10
12/22/2010	86.03	15.45	14.37
12/23/2010	86.74	16.47	15.53
12/27/2010	87.44	17.67	15.98
12/28/2010	86.34	17.52	16.07
12/29/2010	85.71	17.28	15.96
12/30/2010	86.52	17.52	16.31
12/31/2010	86.36	17.75	17.29
1/3/2011	84.8	17.61	15.84
1/4/2011	85.25	17.38	15.70
1/5/2011	84.7	17.02	15.47
1/6/2011	84.6	17.40	16.22
1/7/2011	83.73	17.14	16.05
1/10/2011	81.65	17.54	15.97
1/11/2011	79.82	16.89	15.39
1/12/2011	77.94	16.24	15.06
1/13/2011	78.64	16.39	15.47
1/14/2011	75.94	15.46	14.36
1/18/2011	79.77	15.87	14.76
1/19/2011	83.7	17.31	16.22
1/20/2011	82.69	17.99	16.60
1/21/2011	85.41	18.47	16.11
1/24/2011	82.97	17.65	15.18
1/25/2011	82.67	17.59	15.26
1/26/2011	79.43	16.64	14.71
1/27/2011	77.04	16.15	14.59
1/28/2011	91.52	20.04	18.50
1/31/2011	86.08	19.53	17.00
2/1/2011	84.48	17.63	15.44
2/2/2011	83.16	17.30	15.57
2/3/2011	81.75	16.69	15.05
2/4/2011	81.11	15.93	14.67
2/7/2011	80.54	16.28	14.33
2/8/2011	78.93	15.81	13.82
2/9/2011	82.11	15.87	14.13
2/10/2011	83.73	16.09	14.63
2/11/2011	84.5	15.69	14.27
2/14/2011	82.67	15.95	14.55
2/15/2011	84.38	16.37	14.87
2/16/2011	83.05	16.72	14.63
2/17/2011	83.03	16.59	15.09
2/18/2011	85.47	16.43	14.37
2/22/2011	99.18	20.80	18.74
2/23/2011	99.04	22.13	20.26
2/24/2011	94.07	21.32	19.91
2/25/2011	86.17	19.22	17.81
2/28/2011	81.78	18.35	16.54
3/1/2011	89.28	21.01	19.45
3/2/2011	87.55	20.70	19.63
3/3/2011	82.36	18.60	17.17
3/4/2011	81.48	19.06	18.14
3/7/2011	84.32	20.66	19.45
3/8/2011	80.84	19.82	18.68
3/9/2011	84.89	20.22	19.12
3/10/2011	88.16	21.88	21.92
3/11/2011	83.21	20.08	20.62
3/14/2011	83.89	21.13	20.71
3/15/2011	89.68	24.32	23.48
3/16/2011	112.39	29.40	28.90
3/17/2011	101.45	26.37	25.49
3/18/2011	96.28	24.44	23.55
3/21/2011	89.17	20.61	19.66
3/22/2011	87.39	20.21	19.49
3/23/2011	84.77	19.17	18.54
3/24/2011	84.17	18.00	17.78
3/25/2011	84.53	17.91	17.66
3/28/2011	89.94	19.44	18.00
3/29/2011	84.96	18.16	17.25
3/30/2011	82.75	17.71	16.41
3/31/2011	82.51	17.74	16.45
4/1/2011	81.98	17.40	15.95
4/4/2011	81.84	17.50	15.87
4/5/2011	81.44	17.25	15.17
4/6/2011	83.22	16.90	15.19
4/7/2011	82.39	17.11	15.56
4/8/2011	83.43	17.87	16.53
4/11/2011	84.16	16.59	16.22
4/12/2011	85.36	17.09	16.84
4/13/2011	86.04	16.92	16.50
4/14/2011	86.07	16.27	16.06
4/15/2011	85.72	15.32	15.30
4/18/2011	89.11	16.96	16.18
4/19/2011	85.73	15.83	14.75
4/20/2011	86.21	15.07	14.27
4/21/2011	87.71	14.69	13.45
4/25/2011	87.68	15.77	14.30
4/26/2011	85.72	15.62	14.17
4/27/2011	83.21	15.35	14.25
4/28/2011	82.89	14.62	13.54
4/29/2011	83.98	14.75	14.06
5/2/2011	88.5	15.99	14.80
5/3/2011	90.62	16.70	15.15
5/4/2011	91.39	17.08	15.79
5/5/2011	95.08	18.20	17.97
5/6/2011	94.43	18.40	17.76
5/9/2011	90.86	17.16	15.98
5/10/2011	87.56	15.91	14.97
5/11/2011	96.25	16.95	16.64
5/12/2011	93.57	16.03	15.79
5/13/2011	93.86	17.07	17.02
5/16/2011	94.44	18.24	17.82
5/17/2011	93.64	17.55	17.26
5/18/2011	90.7	16.23	15.76
5/19/2011	87.53	15.52	15.29
5/20/2011	90.23	17.43	16.41
5/23/2011	92.08	18.27	17.69
5/24/2011	88.47	17.82	17.14
5/25/2011	85.29	17.07	16.64
5/26/2011	81.48	16.09	15.99
5/27/2011	81.46	15.98	15.76
5/31/2011	80.92	15.45	14.54
6/1/2011	87.59	18.30	18.07
6/2/2011	85.22	18.09	18.20
6/3/2011	85.54	17.95	18.06
6/6/2011	88.15	18.49	18.51
6/7/2011	83.72	18.07	18.35
6/8/2011	88.98	18.79	18.79
6/9/2011	85.65	17.77	17.98
6/10/2011	93.34	18.86	19.30
6/13/2011	98.35	19.61	19.04
6/14/2011	91.74	18.26	17.64
6/15/2011	105.07	21.32	20.51
6/16/2011	100.39	22.73	21.97
6/17/2011	95.31	21.85	21.44
6/20/2011	90.25	19.99	19.75
6/21/2011	90.55	18.86	18.82
6/22/2011	91.71	18.52	18.57
6/23/2011	93.09	19.29	19.40
6/24/2011	99.14	21.10	21.59
6/27/2011	94.29	20.56	20.05
6/28/2011	90.33	19.17	18.80
6/29/2011	85.9	17.27	16.09
6/30/2011	81.08	16.52	15.28
7/1/2011	78.64	15.87	15.22
7/5/2011	81.34	16.06	15.30
7/6/2011	82.69	16.34	15.67
7/7/2011	80.7	15.95	15.49
7/8/2011	80.82	15.95	15.65
7/11/2011	90.87	18.39	18.18
7/12/2011	88.39	19.87	19.48
7/13/2011	88.92	19.91	19.44
7/14/2011	95.72	20.80	20.35
7/15/2011	89.33	19.53	18.89
7/18/2011	97.81	20.95	19.78
7/19/2011	91.01	19.21	18.16
7/20/2011	86.06	19.09	18.25
7/21/2011	81.68	17.56	17.36
7/22/2011	82.45	17.52	17.25
7/25/2011	90.2	19.35	18.61
7/26/2011	93.35	20.23	19.50
7/27/2011	102.01	22.98	22.82
7/28/2011	105.62	23.74	23.47
7/29/2011	106.57	25.25	25.94
8/1/2011	95.89	23.66	23.57
8/2/2011	102.01	24.79	25.61
8/3/2011	98.58	23.38	23.47
8/4/2011	121.76	31.66	34.21
8/5/2011	118.61	32.00	32.85
8/8/2011	134.63	48.00	50.13
8/9/2011	112.8	35.06	34.24
8/10/2011	132.86	42.99	46.60
8/11/2011	128.76	39.00	40.22
8/12/2011	120.19	36.36	37.37
8/15/2011	109	31.87	30.86
8/16/2011	104.66	32.85	32.42
8/17/2011	104.62	31.58	29.96
8/18/2011	106.66	42.67	40.93
8/19/2011	111.58	43.05	42.40
8/22/2011	111.25	42.44	41.59
8/23/2011	103.43	36.27	34.91
8/24/2011	104.54	35.90	34.62
8/25/2011	112.4	39.76	39.74
8/26/2011	104.72	35.59	35.87
8/29/2011	96.51	32.28	31.11
8/30/2011	96.16	32.89	32.48
8/31/2011	94.16	31.62	31.42
9/1/2011	92.31	31.82	31.72
9/2/2011	91	33.92	33.72
9/6/2011	97.01	37.00	35.82
9/7/2011	93.3	33.38	32.27
9/8/2011	93.45	34.32	33.62
9/9/2011	99.07	38.52	40.63
9/12/2011	97.07	38.59	38.90
9/13/2011	96.14	36.91	37.34
9/14/2011	100.22	34.60	35.80
9/15/2011	96.69	31.97	32.51
9/16/2011	93.67	30.98	31.28
9/19/2011	95.95	32.73	32.22
9/20/2011	92.9	32.86	32.88
9/21/2011	98.58	37.32	36.09
9/22/2011	103.91	41.35	42.16
9/23/2011	104.77	41.25	41.63
9/26/2011	102.89	39.02	38.88
9/27/2011	100.31	37.71	37.18
9/28/2011	104.3	41.08	41.96
9/29/2011	101.05	38.84	38.80
9/30/2011	101.08	42.96	44.11
10/3/2011	103.89	45.45	45.57
10/4/2011	99.31	40.82	41.60
10/5/2011	94.66	37.81	38.58
10/6/2011	93.52	36.27	37.17
10/7/2011	92.57	36.20	36.88
10/10/2011	89.39	33.02	32.32
10/11/2011	90.98	32.86	31.05
10/12/2011	91.34	31.26	29.73
10/13/2011	95.1	30.70	29.16
10/14/2011	94.69	28.24	27.15
10/17/2011	103.55	33.39	31.40
10/18/2011	100.21	31.56	29.94
10/19/2011	103.29	34.44	33.21
10/20/2011	102.97	34.78	33.56
10/21/2011	98.05	31.32	30.14
10/24/2011	97.13	29.26	27.69
10/25/2011	97.75	32.22	30.85
10/26/2011	97.74	29.86	29.01
10/27/2011	94.44	25.46	24.65
10/28/2011	94.19	24.53	24.21
10/31/2011	104.84	29.96	28.31
11/1/2011	113.15	34.77	34.47
11/2/2011	107.4	32.74	31.55
11/3/2011	104.28	30.50	29.43
11/4/2011	103.34	30.16	29.25
11/7/2011	103.35	29.85	27.97
11/8/2011	98.05	27.48	25.25
11/9/2011	122.73	36.16	34.96
11/10/2011	113.54	32.81	31.39
11/11/2011	112.1	30.04	28.72
11/14/2011	112.35	31.13	30.14
11/15/2011	107.55	31.22	30.38
11/16/2011	111.18	33.51	32.46
11/17/2011	111.86	34.51	34.46
11/18/2011	101.92	32.00	32.20
11/21/2011	99.6	32.91	33.42
11/22/2011	98.53	31.97	32.31
11/23/2011	101.46	33.98	35.00
11/25/2011	98.98	34.47	36.09
11/28/2011	96.23	32.13	31.84
11/29/2011	95.47	30.64	31.13
11/30/2011	92.22	27.80	27.24
12/1/2011	90.88	27.41	27.68
12/2/2011	92.46	27.52	27.93
12/5/2011	92.97	27.84	27.21
12/6/2011	92.21	28.13	27.65
12/7/2011	92.84	28.67	29.72
12/8/2011	94.97	30.59	30.99
12/9/2011	90.92	26.38	26.11
12/12/2011	93.21	25.67	26.35
12/13/2011	94.55	25.41	25.57
12/14/2011	99.63	26.04	26.44
12/15/2011	97.71	25.11	25.45
12/16/2011	94.28	24.29	25.02
12/19/2011	90.27	24.92	24.92
12/20/2011	88.64	23.22	22.74
12/21/2011	85.54	21.43	21.43
12/22/2011	86.18	21.16	21.31
12/23/2011	86.54	20.73	20.53
12/27/2011	88.13	21.91	20.89
12/28/2011	94.08	23.52	22.96
12/29/2011	91.8	22.65	21.95
12/30/2011	91.7	23.40	22.98
1/3/2012	91.39	22.97	21.57
1/4/2012	88.89	22.22	20.54
1/5/2012	87.69	21.48	20.14
1/6/2012	86.95	20.63	19.77
1/9/2012	87.8	21.07	19.28
1/10/2012	88.82	20.69	19.17
1/11/2012	93.17	21.05	19.62
1/12/2012	90.51	20.47	19.18
1/13/2012	93.55	20.91	20.13
1/17/2012	93.66	22.20	21.01
1/18/2012	90.09	20.89	19.41
1/19/2012	88.73	19.87	18.86
1/20/2012	89.24	18.28	16.99
1/23/2012	89.59	18.67	16.92
1/24/2012	89.01	18.91	17.36
1/25/2012	86.01	18.31	17.04
1/26/2012	88.92	18.57	17.57
1/27/2012	87.44	18.53	18.06
1/30/2012	89.86	19.40	17.91
1/31/2012	88.51	19.44	18.30
2/1/2012	85.78	18.55	17.45
2/2/2012	84.1	17.98	17.03
2/3/2012	84.04	17.10	16.19
2/6/2012	85.38	17.76	16.08
2/7/2012	83.79	17.65	16.17
2/8/2012	97.01	18.16	16.77
2/9/2012	100.76	18.63	16.90
2/10/2012	104.15	20.79	18.76
2/13/2012	102.45	19.04	17.21
2/14/2012	107.82	19.54	17.40
2/15/2012	114.65	21.14	19.43
2/16/2012	110.41	19.22	17.13
2/17/2012	108.56	17.78	16.33
2/21/2012	107.71	18.19	16.25
2/22/2012	100.81	18.19	16.34
2/23/2012	94.44	16.80	15.28
2/24/2012	99.43	17.31	15.44
2/27/2012	101.68	18.19	15.92
2/28/2012	99.13	17.96	15.63
2/29/2012	101.6	18.43	16.11
3/1/2012	97.43	17.26	15.23
3/2/2012	96.94	17.29	15.20
3/5/2012	98.18	18.05	15.29
3/6/2012	105.11	20.87	18.05
3/7/2012	100.46	19.07	16.98
3/8/2012	97.19	17.95	16.13
3/9/2012	97.98	17.11	15.37
3/12/2012	98.61	15.64	14.70
3/13/2012	98.47	14.80	14.66
03/14/2012	106.63	15.31	15.52
03/15/2012	108.42	15.42	14.59
03/16/2012	105.78	14.47	13.73
03/19/2012	106.49	15.04	13.73
03/20/2012	109.38	15.58	14.27
03/21/2012	104.65	15.13	14.42
03/22/2012	102.53	15.57	15.09
03/23/2012	98.6	14.82	14.41
03/26/2012	96.08	14.26	13.42
03/27/2012	101.15	15.59	14.50
03/28/2012	102.74	15.47	14.58
03/29/2012	101.94	15.48	14.65
03/30/2012	100.28	15.50	14.66
04/02/2012	100.38	15.64	13.96
04/03/2012	98.37	15.66	14.10
04/04/2012	99.73	16.44	15.35
04/05/2012	99.47	16.70	15.79
04/09/2012	104.59	18.81	17.55
04/10/2012	109.13	20.39	19.66
04/11/2012	111.19	20.02	19.34
04/12/2012	104.27	17.20	16.77
04/13/2012	110.76	19.55	19.28
04/16/2012	110.97	19.55	19.49
04/17/2012	107.01	18.46	17.67
04/18/2012	106.06	18.64	18.36
04/19/2012	103.96	18.36	18.43
04/20/2012	101.08	17.44	17.54
04/23/2012	104.01	18.97	18.66
04/24/2012	99.84	18.10	17.99
04/25/2012	93.28	16.82	16.12
04/26/2012	89.65	16.24	15.75
04/27/2012	88.62	16.32	15.68
04/30/2012	89.32	17.15	16.05
05/01/2012	87.06	16.60	15.66
05/02/2012	86.29	16.88	16.04
05/03/2012	88.35	17.56	16.88
05/04/2012	91.31	19.16	18.82
05/07/2012	90.91	18.94	18.08
05/08/2012	91.33	19.05	18.65
05/09/2012	102.07	20.08	20.33
05/10/2012	98.65	18.83	19.10
05/11/2012	100.12	19.89	20.56
05/14/2012	105.85	21.87	21.62
05/15/2012	109.61	21.97	22.10
05/16/2012	109.22	22.27	22.07
05/17/2012	112.84	24.49	24.28
05/18/2012	117.44	25.10	24.52
05/21/2012	108.5	22.01	21.75
05/22/2012	110.48	22.48	21.39
05/23/2012	107.48	22.33	21.87
05/24/2012	104.52	21.54	21.12
05/25/2012	103.1	21.76	21.44
05/29/2012	100.98	21.03	19.88
05/30/2012	109.73	24.14	22.82
05/31/2012	108.75	24.06	23.06
06/01/2012	111.41	26.66	26.21
06/04/2012	107.04	26.12	24.84
06/05/2012	102.78	24.68	23.86
06/06/2012	97.71	22.16	21.45
06/07/2012	98.36	21.72	20.96
06/08/2012	96.6	21.23	20.18
06/11/2012	105.51	23.56	23.55
06/12/2012	103.22	22.09	22.07
06/13/2012	110.6	24.27	23.99
06/14/2012	107.78	21.68	22.52
06/15/2012	108.23	21.11	20.85
06/18/2012	99.3	18.32	18.20
06/19/2012	98.13	18.38	17.64
06/20/2012	96.41	17.24	16.61
06/21/2012	105.47	20.08	19.79
06/22/2012	104.13	18.11	17.90
06/25/2012	104.46	20.38	20.13
06/26/2012	100.66	19.72	19.43
06/27/2012	98.11	19.45	19.35
06/28/2012	97.21	19.71	19.69
06/29/2012	89.59	17.08	16.54
07/02/2012	85.61	16.80	15.67
07/03/2012	84.59	16.66	15.73
07/05/2012	89.43	17.50	17.17
07/06/2012	90.1	17.10	16.70
07/09/2012	92.85	17.98	17.24
07/10/2012	94.91	18.72	17.93
07/11/2012	96.25	17.95	17.80
07/12/2012	95.22	18.33	18.07
07/13/2012	91.1	16.74	16.08
07/16/2012	94.21	17.11	16.92
07/17/2012	93.49	16.48	15.96
07/18/2012	94.03	16.16	15.97
07/19/2012	93.73	15.45	15.75
07/20/2012	100.61	16.27	15.99
07/23/2012	107.32	18.62	17.19
07/24/2012	111.65	20.47	19.00
07/25/2012	106.53	19.34	18.56
07/26/2012	98.59	17.53	16.65
07/27/2012	93.08	16.70	16.35
07/30/2012	94.74	18.03	17.13
07/31/2012	96.11	18.93	18.19
08/01/2012	94.23	18.96	18.42
08/02/2012	89.63	17.57	16.85
08/03/2012	84.5	15.64	14.77
08/06/2012	84.47	15.95	14.78
08/07/2012	86.87	15.99	14.90
08/08/2012	85.18	15.32	14.48
08/09/2012	83.91	15.28	14.00
08/10/2012	84.83	14.74	13.89
08/13/2012	89.58	13.70	13.94
08/14/2012	94.33	14.85	14.62
08/15/2012	97.95	14.63	14.79
08/16/2012	95.65	14.29	14.12
08/17/2012	95.02	13.45	13.42
08/20/2012	96.64	14.02	12.89
08/21/2012	97.41	15.02	14.02
08/22/2012	99.14	15.11	14.22
08/23/2012	98.4	15.96	15.32
08/24/2012	94.99	15.18	14.62
08/27/2012	94.89	16.35	14.92
08/28/2012	94.43	16.49	15.57
08/29/2012	94.71	17.06	16.23
08/30/2012	96.33	17.83	17.20
08/31/2012	93.3	17.47	16.32
09/04/2012	93.71	17.98	17.03
09/05/2012	90.15	17.74	17.15
09/06/2012	83.65	15.60	14.68
09/07/2012	82.24	14.38	13.37
09/10/2012	92.77	16.28	15.27
09/11/2012	92.39	16.41	15.40
09/12/2012	93.94	15.80	15.45
09/13/2012	87.81	14.05	13.78
09/14/2012	93.04	14.51	14.36
09/17/2012	92.95	14.59	13.96
09/18/2012	90.13	14.18	13.31
09/19/2012	88.61	13.88	13.13
09/20/2012	88.72	14.07	12.92
09/21/2012	87.9	13.98	12.37
09/24/2012	85.88	14.15	12.45
09/25/2012	92.79	15.43	13.93
09/26/2012	95.05	16.81	15.36
09/27/2012	88.24	14.84	13.48
09/28/2012	90.49	15.73	14.57
10/01/2012	92.51	16.32	14.60
10/02/2012	90.25	15.71	14.36
10/03/2012	87.56	15.43	14.05
10/04/2012	83.51	14.55	13.76
10/05/2012	83.1	14.33	13.58
10/08/2012	85.85	15.11	13.89
10/09/2012	88.53	16.37	15.24
10/10/2012	94.36	16.29	15.51
10/11/2012	90.74	15.59	15.04
10/12/2012	91.87	16.14	15.74
10/15/2012	92.92	15.27	14.69
10/16/2012	90.31	15.22	14.42
10/17/2012	85.6	15.07	14.12
10/18/2012	86.51	15.03	14.30
10/19/2012	92.63	17.06	15.91
10/22/2012	92.48	16.62	15.34
10/23/2012	99.66	18.83	18.06
10/24/2012	96.39	18.33	18.22
10/25/2012	91.86	18.12	17.54
10/26/2012	89.43	17.81	17.88
10/31/2012	90.23	18.60	18.60
11/01/2012	81.7	16.69	16.90
11/02/2012	87.84	17.59	17.87
11/05/2012	90.75	18.42	18.63
11/06/2012	87.56	17.58	17.75
11/07/2012	94.75	19.08	19.45
11/08/2012	93.39	18.49	18.93
11/09/2012	94.02	18.61	19.35
11/12/2012	90.54	16.68	17.68
11/13/2012	87.84	16.65	17.56
11/14/2012	94.66	17.92	19.16
11/15/2012	94.54	17.99	19.28
11/16/2012	90.27	16.41	17.66
11/19/2012	88.43	15.24	15.47
11/20/2012	85.93	15.08	15.30
11/21/2012	85.85	15.31	15.48
11/23/2012	82.86	15.14	15.41
11/26/2012	82.45	15.50	15.23
11/27/2012	84.17	15.92	15.98
11/28/2012	80.39	15.51	15.62
11/29/2012	78.42	15.06	15.41
11/30/2012	78.59	15.87	16.15
12/03/2012	84.07	16.64	16.16
12/04/2012	86.18	17.12	17.13
12/05/2012	82.98	16.46	16.86
12/06/2012	84.15	16.58	17.06
12/07/2012	80.74	15.90	16.24
12/10/2012	81.56	16.05	16.17
12/11/2012	78.7	15.57	15.78
12/12/2012	83.02	15.95	16.03
12/13/2012	86.74	16.56	16.71
12/14/2012	86.39	17.00	17.46
12/17/2012	82.1	16.34	16.46
12/18/2012	79.36	15.57	15.77
12/19/2012	83.33	17.36	17.39
12/20/2012	83.06	17.67	17.62
12/21/2012	87.7	17.84	17.12
12/24/2012	89.27	18.59	17.66
12/26/2012	92.17	19.48	18.64
12/27/2012	90.89	19.47	19.16
12/28/2012	104.72	22.72	23.07
12/31/2012	92.5	18.02	18.53
01/02/2013	78.77	14.68	13.30
01/03/2013	77.02	14.56	14.01
01/04/2013	75.18	13.83	13.80
01/07/2013	76.77	13.79	13.08
01/08/2013	78.37	13.62	13.21
01/09/2013	78.51	13.81	13.55
01/10/2013	77.49	13.49	13.29
01/11/2013	78.52	13.36	13.32
01/14/2013	78.28	13.52	13.64
01/15/2013	77.84	13.55	13.61
01/16/2013	77.26	13.42	13.34
01/17/2013	78.77	13.57	13.42
01/18/2013	73.43	12.46	12.14
01/22/2013	73.87	12.43	11.98
01/23/2013	71.86	12.46	11.81
01/24/2013	76.17	12.69	12.29
01/25/2013	76.92	12.89	12.45
01/28/2013	78.16	13.57	12.87
01/29/2013	73.61	13.31	12.67
01/30/2013	77.34	14.32	13.79
01/31/2013	76.72	14.28	13.99
02/01/2013	73.29	12.90	12.44
02/04/2013	77.79	14.67	13.95
02/05/2013	75.07	13.72	12.74
02/06/2013	77.24	13.41	13.01
02/07/2013	76.86	13.50	12.88
02/08/2013	74.42	13.02	12.44
02/11/2013	76.1	12.94	12.45
02/12/2013	73.83	12.64	12.26
02/13/2013	73.25	12.98	12.59
02/14/2013	72.99	12.66	12.08
02/15/2013	72.55	12.46	11.91
02/19/2013	70.45	12.31	11.37
02/20/2013	79.65	14.68	13.97
02/21/2013	80.83	15.22	14.94
02/22/2013	78.66	14.17	13.74
02/25/2013	94.34	18.99	18.74
02/26/2013	90.23	16.87	16.44
02/27/2013	82.29	14.73	14.02
02/28/2013	86.57	15.51	14.76
03/01/2013	87.83	15.36	14.65
03/04/2013	82.27	14.01	12.74
03/05/2013	79.32	13.48	12.16
03/06/2013	78.78	13.53	12.36
03/07/2013	77.16	13.06	11.99
03/08/2013	76.65	12.59	11.62
03/11/2013	77.32	11.56	11.67
03/12/2013	79.99	12.27	11.79
03/13/2013	84.36	11.83	11.77
03/14/2013	83.5	11.30	11.25
03/15/2013	85.72	11.30	10.97
03/18/2013	93.07	13.36	12.69
03/19/2013	94.39	14.39	13.43
03/20/2013	89.45	12.67	12.00
03/21/2013	93.98	13.99	13.96
03/22/2013	91.78	13.57	13.24
03/25/2013	88.86	13.74	13.12
03/26/2013	85.14	12.77	11.93
03/27/2013	85.32	13.15	12.45
03/28/2013	83.2	12.70	12.04
04/01/2013	84.23	13.58	12.81
04/02/2013	80.49	12.78	11.81
04/03/2013	85.23	14.21	13.63
04/04/2013	83.12	13.89	13.54
04/05/2013	84.49	13.92	13.87
04/08/2013	82.12	13.19	12.90
04/09/2013	82.04	12.84	12.22
04/10/2013	82.75	12.36	11.78
04/11/2013	83.37	12.24	11.69
04/12/2013	82.39	12.06	11.68
04/15/2013	104.62	17.27	16.23
04/16/2013	88.19	13.96	13.01
